t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
1.000000000000000000e+00,7.007202749783530971e-02,9.225290513315953511e-02,1.009616908237632588e-01,9.653693486789233225e-02,8.102076370312524811e-02,8.487721011319414310e-02,1.010660708899790011e-01,8.093371581544284155e-02,8.124922589432764797e-02,9.454570586075514149e-02,8.470143058981979833e-02,8.424520615001146462e-02,8.936111071114390125e-02,8.694895820575083978e-02,8.665662026542977903e-02,8.268151101653839485e-02,8.900909939089042544e-02,9.845058224778824307e-02,9.970704294520231492e-02,8.249960105820262901e-02,8.667610615677731611e-02,9.690429818318949118e-02,8.644691724862224591e-02,8.677483644066445734e-02,8.866231949346994878e-02,9.108114865160389650e-02,9.073436515629723642e-02,8.808473548601759850e-02,9.092930276578173321e-02,9.067295888128097670e-02
1.010000000000000009e+00,7.089944596096689478e-02,9.314272474977842997e-02,1.019458612219741878e-01,9.753434067917991779e-02,8.184556976410278795e-02,8.574381629043775765e-02,1.020351744708083153e-01,8.179811073198132998e-02,8.211700082614864504e-02,9.543226079827636654e-02,8.561223470688886228e-02,8.515264748473386214e-02,9.024192510353358510e-02,8.785825953270173794e-02,8.756339625315240349e-02,8.278912312597122569e-02,8.895826422714595005e-02,9.839572121911983882e-02,9.972537579024261245e-02,8.248888917448524150e-02,8.666889813497101469e-02,9.685269225111391156e-02,8.646947925446535343e-02,8.680939754529112817e-02,8.860157002265059423e-02,9.110839532531801732e-02,9.077438285690890563e-02,8.806165353197924206e-02,9.094129298231933001e-02,9.068972621191599692e-02
1.020000000000000018e+00,7.172758711950415200e-02,9.403221786245918867e-02,1.029296376539675928e-01,9.853210320315484994e-02,8.267017407934817985e-02,8.661026106244884559e-02,1.030042856885704239e-01,8.266246478770114536e-02,8.298482904392570636e-02,9.631868316620406656e-02,8.652307005066110779e-02,8.606022066474089405e-02,9.112268116685631747e-02,8.876758599674511307e-02,8.847023456125430174e-02,8.292213163893386030e-02,8.889581186678222058e-02,9.832786690880172820e-02,9.974072899117014668e-02,8.247992421864165646e-02,8.666328374775413013e-02,9.677742554439394684e-02,8.650390972905322440e-02,8.685760356435542895e-02,8.851741106826627181e-02,9.114728621660204977e-02,9.082814989478166234e-02,8.802993389593688489e-02,9.095801431528523218e-02,9.071204726532902662e-02
1.030000000000000027e+00,7.255666141123451318e-02,9.492128829556507885e-02,1.039129145406917920e-01,9.953015959726316253e-02,8.349461290577428474e-02,8.747657575124843932e-02,1.039731500024457106e-01,8.352691061714231924e-02,8.385285074087618640e-02,9.720473328161995108e-02,8.743406055085833906e-02,8.696806026311594551e-02,9.200329118506771209e-02,8.967698685610546450e-02,8.937718896051491391e-02,8.307578639001574061e-02,8.882414787909584386e-02,9.824926576164424996e-02,9.975253876022872890e-02,8.247306180194798053e-02,8.665943634543377128e-02,9.668110692094036840e-02,8.654913050745140224e-02,8.691765983811479412e-02,8.841279024162235212e-02,9.119656297595417349e-02,9.089367477890381020e-02,8.799069185368360579e-02,9.097891377788590306e-02,9.073910062507510588e-02
1.040000000000000036e+00,7.338688894236565508e-02,9.580983562468452230e-02,1.048955820650201293e-01,1.005284246750095672e-01,8.431893515843180698e-02,8.834280222266382987e-02,1.049414711963111979e-01,8.439160391239695913e-02,8.472122693396380577e-02,9.809013721617880488e-02,8.834534925603988731e-02,8.787631791322464414e-02,9.288365530312048257e-02,9.058651848800527984e-02,9.028431967717777396e-02,8.324388066444218803e-02,8.874638022438005591e-02,9.816288530027382497e-02,9.976028018053514912e-02,8.246864234065891253e-02,8.665749322104927821e-02,9.656748669056597345e-02,8.660353526644494482e-02,8.698706455263853499e-02,8.829182309401466255e-02,9.125442581829654176e-02,9.096823691542509083e-02,8.794547514993508730e-02,9.100321388181788207e-02,9.076977073817654729e-02
1.050000000000000044e+00,7.421849948752555493e-02,9.669775517663112274e-02,1.058775261717511129e-01,1.015267909059574536e-01,8.514320241050933602e-02,8.920899288632853918e-02,1.059089113787405889e-01,8.525672342310931795e-02,8.559013946389862348e-02,9.897458679610847410e-02,8.925709833360262468e-02,8.878516230871483228e-02,9.376366152696447021e-02,9.149624438866504894e-02,9.119169339295056520e-02,8.341875119807432015e-02,8.866631925392468028e-02,9.807241412513298395e-02,9.976346720607910667e-02,8.246699105600781288e-02,8.665755561037216670e-02,9.644145661498564059e-02,8.666498952453839666e-02,8.706260873980779802e-02,8.815979311672944574e-02,9.131853352297526760e-02,9.104838660765679492e-02,8.789626399832947690e-02,9.102991263726781246e-02,9.080264791512294986e-02
1.060000000000000053e+00,7.505173248976246270e-02,9.758493802944362416e-02,1.068586285676083186e-01,1.025251284157288889e-01,8.596748889333337418e-02,9.007521069568236172e-02,1.068750909830042534e-01,8.612247095647575235e-02,8.645979099513705080e-02,9.985773960220986623e-02,9.016948906978095035e-02,8.969477920351662248e-02,9.464318572354657455e-02,9.240623517330324999e-02,9.209938324500502316e-02,8.359127817740914790e-02,8.858847771001615579e-02,9.798226191448033973e-02,9.976165266172330737e-02,8.246841797420664810e-02,8.665968869190610047e-02,9.630904990781630204e-02,8.673083064195588610e-02,8.714037627731563429e-02,8.802315174104335949e-02,9.138600343376045154e-02,9.112994505607167894e-02,8.784547108142745642e-02,9.105778355291237192e-02,9.083602832987117126e-02
1.070000000000000062e+00,7.588683706054491496e-02,9.847127101238593860e-02,1.078387667212404449e-01,1.035232849860045767e-01,8.679188149636826721e-02,9.094152914797132281e-02,1.078395887670692277e-01,8.698907137724470884e-02,8.733040501588182347e-02,1.007392189698569362e-01,9.108272186964680439e-02,9.060537141184239751e-02,9.552209162081083671e-02,9.331656857613639111e-02,9.300746882597704657e-02,8.375088523957950615e-02,8.851807072593749492e-02,9.789755942439061498e-02,9.975442824320340796e-02,8.247321792644599081e-02,8.666392158688698832e-02,9.617744123457691585e-02,8.679786782064101425e-02,8.721574388866688843e-02,8.788951833822350457e-02,9.145341145884618161e-02,9.120800435830397901e-02,8.779594155071225592e-02,9.108537563591838360e-02,9.086791401984535554e-02
1.080000000000000071e+00,7.672407197976169324e-02,9.935663670594714614e-02,1.088178138632212716e-01,1.045210860545238984e-01,8.761647976721627373e-02,9.180803228424772033e-02,1.088019418135991734e-01,8.785677260771676544e-02,8.820222583808201566e-02,1.016186139889967144e-01,9.199701625710959840e-02,9.151715880818672710e-02,9.640023080769839769e-02,9.422732945037894103e-02,9.391603618396658637e-02,8.388553947235405372e-02,8.846101582596831159e-02,9.782415848875457287e-02,9.974142451712798840e-02,8.248167054889510297e-02,8.667024735928288703e-02,9.605494671268853535e-02,8.686238210425693829e-02,8.728338114317830965e-02,8.776768021952735532e-02,9.151679207085047785e-02,9.127692750914946640e-02,8.775095302658959817e-02,9.111101339194273285e-02,9.089601288593694706e-02
1.090000000000000080e+00,7.756325086609387742e-02,1.002411114295770483e-01,1.097958778177617195e-01,1.055184934855841750e-01,8.844130625149390634e-02,9.267473632231464087e-02,1.097622358878176940e-01,8.872552907874937944e-02,8.907520431695796492e-02,1.024960257893884619e-01,9.291231982617122187e-02,9.243008163025534518e-02,9.727764125778254334e-02,9.513849554695825994e-02,9.482505959778661508e-02,8.399341035621642193e-02,8.841841526823694675e-02,9.776269233120597757e-02,9.972287636956519985e-02,8.249363479411314648e-02,8.667851192776050706e-02,9.594324150991194455e-02,8.692358547038402106e-02,8.734224903292250874e-02,8.765944728229385641e-02,9.157529474104224299e-02,9.133559297722861070e-02,8.771121404552154055e-02,9.113432790856917931e-02,9.091986428835381606e-02
1.100000000000000089e+00,7.840304644835831283e-02,1.011252924815632531e-01,1.107736394411847625e-01,1.065158838735933422e-01,8.926615069645375822e-02,9.354145011226519535e-02,1.107220522156715653e-01,8.959450881612328332e-02,8.994847937509672930e-02,1.033729389026772083e-01,9.382785693575391994e-02,9.334331525298171506e-02,9.815486439686729736e-02,9.604975992834954845e-02,9.573420950656398587e-02,8.410354703083774974e-02,8.837646040431053340e-02,9.769836985853200262e-02,9.970103629926289901e-02,8.250757850664462711e-02,8.668807649728095532e-02,9.582423180379319450e-02,8.698935247004449534e-02,8.740418408497931113e-02,8.754556227355088371e-02,9.163743808096076748e-02,9.139656869592359401e-02,8.766961665124028968e-02,9.115891597290932957e-02,9.094457589480069160e-02
1.110000000000000098e+00,7.924349072211497869e-02,1.020092101700100645e-01,1.117510386298988107e-01,1.075131942370905896e-01,9.009105233925662759e-02,9.440819735223680842e-02,1.116812503724652489e-01,9.046381830019657733e-02,9.082209141569454192e-02,1.042492401460806961e-01,9.474371665183206614e-02,9.425689026071112919e-02,9.903186144882254738e-02,9.696115450310782702e-02,9.664349842283082026e-02,8.421291839845039540e-02,8.833619127610020660e-02,9.763309692640533000e-02,9.967703774781587478e-02,8.252281844163750213e-02,8.669845843611691250e-02,9.570196160839229693e-02,8.705759947000524246e-02,8.746697434354895606e-02,8.742956952433611484e-02,9.170142117587072594e-02,9.145785889432445082e-02,8.762739712344097542e-02,9.118409632772267459e-02,9.096937227452712993e-02
1.120000000000000107e+00,8.008470724956025244e-02,1.028928501496824272e-01,1.127279719799846175e-01,1.085103340555027551e-01,9.091606545369786130e-02,9.527501624092370169e-02,1.126395797384253106e-01,9.133362032072554759e-02,9.169614260492219004e-02,1.051247126687308575e-01,9.566004074978362581e-02,9.517089627744308722e-02,9.990855567832726547e-02,9.787273217811967574e-02,9.755296237653526825e-02,8.431622072216263253e-02,8.829974280772995288e-02,9.756992217673955692e-02,9.965178288420557806e-02,8.253882469275702904e-02,8.670924691871421952e-02,9.558181183215543053e-02,8.712566034754763711e-02,8.752752900393986901e-02,8.731647512036325165e-02,9.176479192526387774e-02,9.151651488947004642e-02,8.758633643075540431e-02,9.120890948111216867e-02,9.099308810160598726e-02
1.130000000000000115e+00,8.092678214911470935e-02,1.037762084317778166e-01,1.137043617838053022e-01,1.095072289450877007e-01,9.174123461844839456e-02,9.614193803216290746e-02,1.135968453656735211e-01,9.220404433843355785e-02,9.257070926918092857e-02,1.059991895878874130e-01,9.657694124215972231e-02,9.608539910811021711e-02,1.007848881987745138e-01,9.878453452105767640e-02,9.846262784418328973e-02,8.440906955984722737e-02,8.826884825068261053e-02,9.751139614704462666e-02,9.962607653766654414e-02,8.255512244759574680e-02,8.672007987652789740e-02,9.546833566552360983e-02,8.719125360838614336e-02,8.758326139548219813e-02,8.721049801053168404e-02,9.182545998199649617e-02,9.157007813369241744e-02,8.754793405399968753e-02,9.123253996524106901e-02,9.101475211912937735e-02
1.140000000000000124e+00,8.176976409542306701e-02,1.046592913839261979e-01,1.146801560300063638e-01,1.105038206589342015e-01,9.256659471705472320e-02,9.700898703493428255e-02,1.145529079782267590e-01,9.307518648501100778e-02,9.344584189510241057e-02,1.068725539889378157e-01,9.749450037868456764e-02,9.700044073857815030e-02,1.016608179722714306e-01,9.969659176038044024e-02,9.937251174883864058e-02,8.448799976414141100e-02,8.824483918379977254e-02,9.745957127042678692e-02,9.960062619768629555e-02,8.257129198767351741e-02,8.673064399802206392e-02,9.536525858093260199e-02,8.725248238666818978e-02,8.763208898152781423e-02,8.711507000692647606e-02,9.188169675228929911e-02,9.161658021461671630e-02,8.751340798617418537e-02,9.125431633633303286e-02,9.103358713920849110e-02
1.150000000000000133e+00,8.261366431935421306e-02,1.055421157301900670e-01,1.156553284035157503e-01,1.115000670869620153e-01,9.339217093793894531e-02,9.787618061336048059e-02,1.155076839719970799e-01,9.394710956311530525e-02,9.432156512954872896e-02,1.077447389253973348e-01,9.841277064625550408e-02,9.791603933564560491e-02,1.025363218096392026e-01,1.006089227853326079e-01,1.002826214601228727e-01,8.455046548244694871e-02,8.822864551328185589e-02,9.741600187558861756e-02,9.957604201400536981e-02,8.258696868843747041e-02,8.674067472866996142e-02,9.527547833281298229e-02,8.730783444497425272e-02,8.767243335945035243e-02,8.703283578481832428e-02,9.193213539572753223e-02,9.165454285516123900e-02,8.748369473246353500e-02,9.127371117467199257e-02,9.104901004297374922e-02
1.159999999999999920e+00,8.345845660800116361e-02,1.064247085510644231e-01,1.166298782855437061e-01,1.124959422559218547e-01,9.421797877439869184e-02,9.874352918670695201e-02,1.164611454147916753e-01,9.481984304637089411e-02,9.519787777961234709e-02,1.086157274189089444e-01,9.933177476894297642e-02,9.883218924704430253e-02,1.034113943704131067e-01,1.015215351459447801e-01,1.011929547942152924e-01,8.459484015693008452e-02,8.822079547268807387e-02,9.738174418682905842e-02,9.955283679661736107e-02,8.260184301926203065e-02,8.674995627095392903e-02,9.520106495759006471e-02,8.735618217431784238e-02,8.770322026064514276e-02,8.696565288266364102e-02,9.197577082526091352e-02,9.168297791353741122e-02,8.745944931023665048e-02,9.129034108460229446e-02,9.106063178057473284e-02
1.169999999999999929e+00,8.430407730468118810e-02,1.073071072834767825e-01,1.176038307535830080e-01,1.134914363293954565e-01,9.504402402460723764e-02,9.961103622938199953e-02,1.174133200463129273e-01,9.569338307936935129e-02,9.607475281261625144e-02,1.094855524592434487e-01,1.002515057079906013e-01,9.974886100143909307e-02,1.042860481628424818e-01,1.024344250530336703e-01,1.021035000138530713e-01,8.462041652452155505e-02,8.822141562293643602e-02,9.735735632404332596e-02,9.953142601576883686e-02,8.261566054344895993e-02,8.675832158436548591e-02,9.514326077368398527e-02,8.739678259414544736e-02,8.772387955052926567e-02,8.691459170210445728e-02,9.201195970720364714e-02,9.170138738324980221e-02,8.744104524904666720e-02,9.130396669452858771e-02,9.106825737118016961e-02
1.179999999999999938e+00,8.515042530893564277e-02,1.081893597207871788e-01,1.185772365814087015e-01,1.144865556077954566e-01,9.587030279161339041e-02,1.004786982709367227e-01,1.183642912781583678e-01,9.656769247766917863e-02,9.695213735611381278e-02,1.103542970042993981e-01,1.011719266618150842e-01,1.006660013084278160e-01,1.051603135438907710e-01,1.033475773782019103e-01,1.030142358283311355e-01,8.462740661691661725e-02,8.823023085230374818e-02,9.734289830272301047e-02,9.951212780195942131e-02,8.262822191822724593e-02,8.676565238540520641e-02,9.510248038150964645e-02,8.742927735233663178e-02,8.773434522854153816e-02,8.687993550796850595e-02,9.204042046123442344e-02,9.170976339309611092e-02,8.742857459063103909e-02,9.131449265691587991e-02,9.107188590297796149e-02
1.189999999999999947e+00,8.599736207653008169e-02,1.090715240127881347e-01,1.195501722390782950e-01,1.154813225283654876e-01,9.669680148334153236e-02,1.013465048960650039e-01,1.193141981938206503e-01,9.744270072779596947e-02,9.782995269788878623e-02,1.112220939801030900e-01,1.020929710660062328e-01,1.015835330585413976e-01,1.060342387192354241e-01,1.042609656538381890e-01,1.039251313935021931e-01,8.461694176057500683e-02,8.824656437642564022e-02,9.733793203395602056e-02,9.949516294594175359e-02,8.263938289475322718e-02,8.677187914758284493e-02,9.507831066347671722e-02,8.745369272520395199e-02,8.773505542814249991e-02,8.686118042826916630e-02,9.206123326039641896e-02,9.170858820716716597e-02,8.742184788891148306e-02,9.132196764828950930e-02,9.107171053317518472e-02
1.199999999999999956e+00,8.684471161945420126e-02,1.099536686657046763e-01,1.205227398929316490e-01,1.164757756651801229e-01,9.752349681259164793e-02,1.022144387446035502e-01,1.202632355486876053e-01,9.831830398724235309e-02,9.870809428595540835e-02,1.120891262808085820e-01,1.030145425933269993e-01,1.025013553232437813e-01,1.069078897432680086e-01,1.051745520731172112e-01,1.048361463117767484e-01,8.459107257672095204e-02,8.826933773829649665e-02,9.734152132442655536e-02,9.948065489872148781e-02,8.264905431811050973e-02,8.677698110141723875e-02,9.506951078398966082e-02,8.747043961749298435e-02,8.772695241681441325e-02,8.685703545420549176e-02,9.207484003109732418e-02,9.169883422484693958e-02,8.742039420999393740e-02,9.132658436923518641e-02,9.106811848799808984e-02
1.209999999999999964e+00,8.769226050592188182e-02,1.108358725421943886e-01,1.214950674055910590e-01,1.174699697291449185e-01,9.835035579703928221e-02,1.030824755115319069e-01,1.212116537700422270e-01,9.919436508446800860e-02,9.958643172855831394e-02,1.129556267686977478e-01,1.039365151537134518e-01,1.034193433549320112e-01,1.077813505190941545e-01,1.060882874899996969e-01,1.057472306321231015e-01,8.455276898134317376e-02,8.829707080826952603e-02,9.735223187641518783e-02,9.946862977155730701e-02,8.265720212731002270e-02,8.678098623443634974e-02,9.507401218944772081e-02,8.748031356238232525e-02,8.771148259606129094e-02,8.686542244016219605e-02,9.208204445310927411e-02,9.168196398081254750e-02,8.742346113216865888e-02,9.132867954439892466e-02,9.106169106269206004e-02
