t,p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,pd_4_x,pd_4_y,pd_4_z,error_of_sec_4
5.600000000000000533e-01,8.047296058128949880e-02,4.113152717808484654e-03,1.501261751343092310e-01,2.372210070122425241e-01,4.131090822522755224e-02,2.616197063695193670e-01,3.127964332260924074e-01,9.855175397849698371e-02,4.304967172252822660e-01,2.650970505747506367e-01,1.360133968917242864e-01,6.167900964319976698e-01,1.510736130276076339e-01,1.502985652943714112e-01,7.778326874001296742e-01,1.334925651682616066e-01,1.489286239941718937e-01,7.500000000000000000e-01,3.294887662594803840e-02
5.700000000000000622e-01,8.162819960100024808e-02,4.017473206868203695e-03,1.501475182315117063e-01,2.400551219792456670e-01,4.197669681622284016e-02,2.603759352112606229e-01,3.158441346005099182e-01,1.005628257303067957e-01,4.295627051573609467e-01,2.664695328487960424e-01,1.383195009355712435e-01,6.162543508322432251e-01,1.503337946524427871e-01,1.519887518625523681e-01,7.769381072111231079e-01,1.312437019477599442e-01,1.509141832269172701e-01,7.500000000000000000e-01,3.303404240089363730e-02
5.799999999999999600e-01,8.278822210919734026e-02,3.909052555161452933e-03,1.501533519499224645e-01,2.428797485608374107e-01,4.263053489334904522e-02,2.590870143905430467e-01,3.188278249859014535e-01,1.025748592933037606e-01,4.285880363990799413e-01,2.676663161273182268e-01,1.405828156675807961e-01,6.156405091442699318e-01,1.493052675376860539e-01,1.535520287506973447e-01,7.758620532075473086e-01,1.289653094480002760e-01,1.528657874051010113e-01,7.500000000000000000e-01,3.290943053874660629e-02
5.899999999999999689e-01,8.394748117787256825e-02,3.790782868564442076e-03,1.501478782108717491e-01,2.456792323894005925e-01,4.327783684019111121e-02,2.577710850551138688e-01,3.217222436335848146e-01,1.045925713273561375e-01,4.275960342552594939e-01,2.686661742759401950e-01,1.428081978551309084e-01,6.149708539547867892e-01,1.479819029152791565e-01,1.549972880884886162e-01,7.746313369872800392e-01,1.266579002976830626e-01,1.547829974260163388e-01,7.500000000000000000e-01,3.258008241094883378e-02
5.999999999999999778e-01,8.509730408348088748e-02,3.667811567324978650e-03,1.501381671653154171e-01,2.484298496829742686e-01,4.392781865916922657e-02,2.564578910122649047e-01,3.244904433937268462e-01,1.066236249693677252e-01,4.266243495920449824e-01,2.694420719899151551e-01,1.450059821834258911e-01,6.142837382437092986e-01,1.463628692397327125e-01,1.563458997717826759e-01,7.732975925069743850e-01,1.243219936541329063e-01,1.566653819254966717e-01,7.500000000000000000e-01,3.207304291843011967e-02
6.099999999999999867e-01,8.623047638590664032e-02,3.544948533801436236e-03,1.501305180426319719e-01,2.511125364872542898e-01,4.458899850809529275e-02,2.551734453276075509e-01,3.271034308858996598e-01,1.086748488572444327e-01,4.257053174845029098e-01,2.699760256067313957e-01,1.471858396045998829e-01,6.136126140287133657e-01,1.444549169924783660e-01,1.576185967648904840e-01,7.719080245300256049e-01,1.219581150864900154e-01,1.585125173749709349e-01,7.500000000000000000e-01,3.141443503968535667e-02
6.199999999999999956e-01,8.734122411750010195e-02,3.426555684158446441e-03,1.501303772889111821e-01,2.537127191415158856e-01,4.526898990714046250e-02,2.539397142741285918e-01,3.295400239060254366e-01,1.107520475599564763e-01,4.248655712735183165e-01,2.702589500820854473e-01,1.493565686952215144e-01,6.129857511294739547e-01,1.422721431150940630e-01,1.588351341135861849e-01,7.705051718255117033e-01,1.195667964574596703e-01,1.603239881767554165e-01,7.500000000000000000e-01,3.063023873329301719e-02
6.300000000000000044e-01,8.842519206741702997e-02,3.316428200172191060e-03,1.501422562341719336e-01,2.562201317188451122e-01,4.597428023609883424e-02,2.527743082005998176e-01,3.317866981611257149e-01,1.128598045770859148e-01,4.241256802074281351e-01,2.702904953533251109e-01,1.515258765604298730e-01,6.124259783773999821e-01,1.398357787854421219e-01,1.600139252824061553e-01,7.691266491124381099e-01,1.171485758036449748e-01,1.620993867575619696e-01,7.500000000000000000e-01,2.974705086175693722e-02
6.400000000000000133e-01,8.947942075067817636e-02,3.217672345872835127e-03,1.501696508947145403e-01,2.586286357754960519e-01,4.671000279466682586e-02,2.516901897930438059e-01,3.338374424981070954e-01,1.150012851575053507e-01,4.234998264953488967e-01,2.700788917530043687e-01,1.537001557768175597e-01,6.119504618908028215e-01,1.371740190716315422e-01,1.611716656348229915e-01,7.678048890317523689e-01,1.147039972144913433e-01,1.638383136601996581e-01,7.500000000000000000e-01,2.879282840195834803e-02
6.500000000000000222e-01,9.050232427655867384e-02,3.132584169466687968e-03,1.502149658271735577e-01,2.609360549789291328e-01,4.747970967488657212e-02,2.506954068107953293e-01,3.356936378067091331e-01,1.171780450515606947e-01,4.229955318981614143e-01,2.696408203718160257e-01,1.558842627524124336e-01,6.115705290364068514e-01,1.343219089543415956e-01,1.623229511855420470e-01,7.665668994528244129e-01,1.122336107098682867e-01,1.655403776334515298e-01,7.500000000000000000e-01,2.779760618766486530e-02
6.600000000000000311e-01,9.149367087511020569e-02,3.062532585681294883e-03,1.502794432916799428e-01,2.631440339740700463e-01,4.828515136986345074e-02,2.497928532721774009e-01,3.373639702554038777e-01,1.193898498735812136e-01,4.226134385335829080e-01,2.690013200059609977e-01,1.580813014627781843e-01,6.112915409404671152e-01,1.313212956023570577e-01,1.634798986625847217e-01,7.654340455441019930e-01,1.097379721163175142e-01,1.672051957201041161e-01,7.500000000000000000e-01,2.679416825966432839e-02
6.700000000000000400e-01,9.245456939376295313e-02,3.007847883877711598e-03,1.503630964073749965e-01,2.652579286613399034e-01,4.912606670595998093e-02,2.489800573811309092e-01,3.388643640101924870e-01,1.216345099820438785e-01,4.223471462982832936e-01,2.681936695981536056e-01,1.602924059732509510e-01,6.111127969372900370e-01,1.282207335782587776e-01,1.646517394800434408e-01,7.644218008644588780e-01,1.072176429419941512e-01,1.688323933431112867e-01,7.500000000000000000e-01,2.581852093308285856e-02
6.800000000000000488e-01,9.338720564795764678e-02,2.967960582867745778e-03,1.504648540076449215e-01,2.672844428429385633e-01,5.000120431684453026e-02,2.482518341027735165e-01,3.402053863419023938e-01,1.239099094523723188e-01,4.221891420378742765e-01,2.672292003216012457e-01,1.625152513884561001e-01,6.110271060545787725e-01,1.250283617578892004e-01,1.658363973954498360e-01,7.635233859635518483e-01,1.046731902503299089e-01,1.704216043898726107e-01,7.500000000000000000e-01,2.486441429438964942e-02
6.900000000000000577e-01,9.429113021847945753e-02,2.944219591182968554e-03,1.505859538207701132e-01,2.692231912870848287e-01,5.091281966735563408e-02,2.476124064402102920e-01,3.413865247007379367e-01,1.262173536306900046e-01,4.221436239742920593e-01,2.661105551074612885e-01,1.647532791976919486e-01,6.110399081575956792e-01,1.217494585717938532e-01,1.670427697059189143e-01,7.627499552128087501e-01,1.021051865324460323e-01,1.719724712946069378e-01,7.500000000000000000e-01,2.393242026285776272e-02
7.000000000000000666e-01,9.516535490460702185e-02,2.938389483525410267e-03,1.507281354631555825e-01,2.710733348647416663e-01,5.186343864632725342e-02,2.470667160459797396e-01,3.424122650130988488e-01,1.285578318414559162e-01,4.222140907383155062e-01,2.648568873357848297e-01,1.670127486903912328e-01,6.111605046720232082e-01,1.184174856130163767e-01,1.682885911045732819e-01,7.621281906234564918e-01,9.951420957834539172e-02,1.734846451188034044e-01,7.500000000000000000e-01,2.305267511506335631e-02
7.099999999999999645e-01,9.600975136620990003e-02,2.951571993880731243e-03,1.508923273713742574e-01,2.728360968894581462e-01,5.285444907703953921e-02,2.466165510340991018e-01,3.432896058279445439e-01,1.309314369212901674e-01,4.224004171378910044e-01,2.634870576563463351e-01,1.692983240301636494e-01,6.113940435604190426e-01,1.150612172901114144e-01,1.695879528818501902e-01,7.616775282518958301e-01,9.690084234691205556e-02,1.749577856297309664e-01,7.500000000000000000e-01,2.224857271583103799e-02
7.199999999999999734e-01,9.682504560162384644e-02,2.984143600752622860e-03,1.510786105744201246e-01,2.745147214337768093e-01,5.388599156404885043e-02,2.462604467386214913e-01,3.440280087976539392e-01,1.333372615944751483e-01,4.226987657890093342e-01,2.620196093617501720e-01,1.716127865113628026e-01,6.117412854195544147e-01,1.117049677740214186e-01,1.709507209070955103e-01,7.614096043118073753e-01,9.426567283474800163e-02,1.763915613769895252e-01,7.500000000000000000e-01,2.153858917268764578e-02
7.299999999999999822e-01,9.761281578929421887e-02,3.035699537691605859e-03,1.512861860600836494e-01,2.761144499469267988e-01,5.495686116003579980e-02,2.459935999949250385e-01,3.446393702059535880e-01,1.357733001170950415e-01,4.231015155010139361e-01,2.604727722178458160e-01,1.739567470160712781e-01,6.121983921959143204e-01,1.083688376916279728e-01,1.723819577860411512e-01,7.613277591779313846e-01,9.160929394387647140e-02,1.777856497670845248e-01,7.500000000000000000e-01,2.093801140633937130e-02
7.399999999999999911e-01,9.837549349886648420e-02,3.105004323541570022e-03,1.515133455016670905e-01,2.776425154205287571e-01,5.606441999354380701e-02,2.458077956510819617e-01,3.451380128318553564e-01,1.382363548235930606e-01,4.235972048766635245e-01,2.588644913745930531e-01,1.763283589322789946e-01,6.127567420021077238e-01,1.050689654767839182e-01,1.738813479694781838e-01,7.614266103086768656e-01,8.893230334834140161e-02,1.791397371360095303e-01,7.500000000000000000e-01,2.045995954102953693e-02
7.500000000000000000e-01,9.911636796087906764e-02,3.189948266786674091e-03,1.517574448838573953e-01,2.791081518480029167e-01,5.720451995850618643e-02,2.456913433301134431e-01,3.455406956360664306e-01,1.407219466190338109e-01,4.241704886519298556e-01,2.572124766282360975e-01,1.787230312202489901e-01,6.134027708722801231e-01,1.018177708810558274e-01,1.754426239218185579e-01,7.616916980309255125e-01,8.623530335973324246e-02,1.804535188198190532e-01,7.500000000000000000e-01,2.011512278307612395e-02
7.600000000000000089e-01,9.983959275226161889e-02,3.287508720630147319e-03,1.520148803392983861e-01,2.805226151786899269e-01,5.837143346207770284e-02,2.456290217707485235e-01,3.458666368817859826e-01,1.432242278451884565e-01,4.248021033376586653e-01,2.555342660527306631e-01,1.811331408694724643e-01,6.141178395538863244e-01,9.862418136544330582e-02,1.770529914842816632e-01,7.620992010489044954e-01,8.351890079167159642e-02,1.817266992231766631e-01,7.500000000000000000e-01,1.990988978529975584e-02
7.700000000000000178e-01,1.005501939097652175e-01,3.393714156548238714e-03,1.522810652772344231e-01,2.818992103886463485e-01,5.955778906780483106e-02,2.456020273574363866e-01,3.461375443696598220e-01,1.457358953059889051e-01,4.254688377142988864e-01,2.538472968685377973e-01,1.835477436402414564e-01,6.148781205684124007e-01,9.549383583767144523e-02,1.786925531549052593e-01,7.626157113425117151e-01,8.078370682327459806e-02,1.829589918858628428e-01,7.500000000000000000e-01,1.984304834804354392e-02
7.800000000000000266e-01,1.012540781265003909e-01,3.503608387887949260e-03,1.525504076507457896e-01,2.832533176809864384e-01,6.075450766200250763e-02,2.455879227010363541e-01,3.463776444853750025e-01,1.482481005628637771e-01,4.261435026607285348e-01,2.521689753654577926e-01,1.859522816943093015e-01,6.156544977633334748e-01,9.242926436652720845e-02,1.803337290113951052e-01,7.631980506871596237e-01,7.803033686164606575e-02,1.841501195472271535e-01,7.500000000000000000e-01,1.990182132252336575e-02
7.900000000000000355e-01,1.019579674371774158e-01,3.611277149952404203e-03,1.528163570890185285e-01,2.846022240842581152e-01,6.195085374590931365e-02,2.455608591136748120e-01,3.466134148410445759e-01,1.507504731303631607e-01,4.267952271692394550e-01,2.505165405917868515e-01,1.883285030336872556e-01,6.164128403848452287e-01,8.943001873309848471e-02,1.819410924097441540e-01,7.637936717922696461e-01,7.525941040341162236e-02,1.852998142085708067e-01,7.500000000000000000e-01,2.005872712980959205e-02
8.000000000000000444e-01,1.026605377072335734e-01,3.717992611166943268e-03,1.530802051276000109e-01,2.859423954007186408e-01,6.314931453293763652e-02,2.455259326083933658e-01,3.468390677418274892e-01,1.532458050567888364e-01,4.274303951610535224e-01,2.488844764076691696e-01,1.906814798345357331e-01,6.171602843704633301e-01,8.649166908285078892e-02,1.835236508258737131e-01,7.644122470577930928e-01,7.247155089533467709e-02,1.864078171934452910e-01,7.500000000000000000e-01,2.031243448931261894e-02
8.100000000000000533e-01,1.033602614442011153e-01,3.825290919673204199e-03,1.533434760552326304e-01,2.872699335779268504e-01,6.435279164938416396e-02,2.454889089411857184e-01,3.470492142701232519e-01,1.557372073653538191e-01,4.280559325419076577e-01,2.472698735029168760e-01,1.930175069003092492e-01,6.179055878348849173e-01,8.361478773251618257e-02,1.850934106350896891e-01,7.650679301400201693e-01,6.966738559404339615e-02,1.874738792058533166e-01,7.500000000000000000e-01,2.066976477208187432e-02
8.200000000000000622e-01,1.040600463441349877e-01,3.930583557197227240e-03,1.536032622793264968e-01,2.885923226859363755e-01,6.555662961747758810e-02,2.454382738395940455e-01,3.472558977797767232e-01,1.582202781015891735e-01,4.286582081344910700e-01,2.456816188192436912e-01,1.953290791643091384e-01,6.186343888096027532e-01,8.080139647675785297e-02,1.866358389202256718e-01,7.657393774594943858e-01,6.684754542490052576e-02,1.884977603863395024e-01,7.500000000000000000e-01,2.111645598901092102e-02
8.300000000000000711e-01,1.047623210479896733e-01,4.031615161034212552e-03,1.538570714207864176e-01,2.899157169399270151e-01,6.675680865100276640e-02,2.453643167825216576e-01,3.474687177803276739e-01,1.606912446316344778e-01,4.292259452304384437e-01,2.441259934680874155e-01,1.976094269496805056e-01,6.193344864006237183e-01,7.805149516493853357e-02,1.881375809229072493e-01,7.664076684850994470e-01,6.401266484004797253e-02,1.894792303659577626e-01,7.500000000000000000e-01,2.163562722076783559e-02
8.399999999999999689e-01,1.054690327765876040e-01,4.126487562169305762e-03,1.541028419049785547e-01,2.912449350914470547e-01,6.794999306854258847e-02,2.452591746133683803e-01,3.476947965207298763e-01,1.631470042892024519e-01,4.297502386637614968e-01,2.426066287420141354e-01,1.998525901763306689e-01,6.199958439555618428e-01,7.536297827854197828e-02,1.895866045836067937e-01,7.670563311486936486e-01,6.116338167565787270e-02,1.904180683181031508e-01,7.500000000000000000e-01,2.220896908639204831e-02
8.499999999999999778e-01,1.061816447928565360e-01,4.213683525974350197e-03,1.543389582411197891e-01,2.925834538445502564e-01,6.913357917789725304e-02,2.451168737370053030e-01,3.479387450006727889e-01,1.655851648721250180e-01,4.302245702380844694e-01,2.411244611817222050e-01,2.020534929354288467e-01,6.206105891935475016e-01,7.273155397707947722e-02,1.909723457119729129e-01,7.676713582671873537e-01,5.830033700842181255e-02,1.913140630081971993e-01,7.500000000000000000e-01,2.281783725321711101e-02
8.599999999999999867e-01,1.069011340558331941e-01,4.292090927180233773e-03,1.545642662883770779e-01,2.939334022687487558e-01,7.030574386820924448e-02,2.449333720628495970e-01,3.482026307827499334e-01,1.680040859693933686e-01,4.306448243352714034e-01,2.396776891026003165e-01,2.042080189755743902e-01,6.211730133696687917e-01,7.015066721288956697e-02,1.922858537813826318e-01,7.682412184853278925e-01,5.542417501131152030e-02,1.921670128412145406e-01,7.500000000000000000e-01,2.344409835249944285e-02
8.699999999999999956e-01,1.076279893550443345e-01,4.361027944231446463e-03,1.547780887313983111e-01,2.952955587077196742e-01,7.146549490322470777e-02,2.447066015322655053e-01,3.484859493657799234e-01,1.704029218715025218e-01,4.310093049459629011e-01,2.382617323811347665e-01,2.063130884751017413e-01,6.216795709254815394e-01,6.761142792752522501e-02,1.935199382111613409e-01,7.687568645275555390e-01,5.253554280864271286e-02,1.929767259070411245e-01,7.500000000000000000e-01,2.407067424544152845e-02
8.800000000000000044e-01,1.083622101329040216e-01,4.420269699920046508e-03,1.549802409121385227e-01,2.966693511898389479e-01,7.261272364277743252e-02,2.444365117405282728e-01,3.487856002534941435e-01,1.727816665649317129e-01,4.313187547575523251e-01,2.368691966881452948e-01,2.083667362870432749e-01,6.221288804284624829e-01,6.510254475877688685e-02,1.946693148730511691e-01,7.692117407761599468e-01,4.963509033047458496e-02,1.937430200236530675e-01,7.500000000000000000e-01,2.468179799548640696e-02
8.900000000000000133e-01,1.091033061166854501e-01,4.470076605146360016e-03,1.551710470888566507e-01,2.980528618337453528e-01,7.374826062964037754e-02,2.441251148329519616e-01,3.490958682130977930e-01,1.751412010348808446e-01,4.315763763143406484e-01,2.354898427326393706e-01,2.103681916350111369e-01,6.225217269276476229e-01,6.261026410540460052e-02,1.957307524300598289e-01,7.696017913738636418e-01,4.672347016637860145e-02,1.944657227781069198e-01,7.500000000000000000e-01,2.526303122639617788e-02
